id,title,artist_name,year
602979,Fünf Freunde 58 - und die afrikanische Statue,Fünf Freunde,0
839484,There's A Rainbow (At The End Of Every Storm),Marty Stuart And His Fabulous Superlatives,0
773949,Frauen sind böse mit Heinz Strunk,Stephan Remmler,2006
667454,Goddess Of Love,Bryan Ferry,2002
118592,Feel Flows (Digitally Remastered '00),The Beach Boys,0
945985,The Good Life (24-Bit Digitally Remastered 05),Cracker,0
192322,Sosey and Dosey,Drink Up Buttercup,2010
945988,Goodbye Baby (Baby Goodbye) (LP Version),Solomon Burke,1998
595288,Sie War Wie Der Wilde Wein Aus Saloniki,Costa Cordalis,0
708423,Did I Change (Chopped & Screwed),Paul Wall,0
544604,It Don't Mean A Thing (If It Ain't Got That Swing),Duke Ellington & His Orchestra,1932
954185,The Love I Long For (November 30_ 1944 War Bond Rally San Diego_ Ca),Harry James & His Orchestra,0
954186,13 Years Of Grief,Black Label Society,2000
905037,A Great Day For Freedom (Live),Pink Floyd,0
775357,The Clock On the Wall,Kids Like Us,0
3922,Drum Boogie,Gene Krupa & His Orchestra,1993
888660,Nut Rocker,Emerson_ Lake & Palmer,2008
818489,Frisco Fog,Sun Ra & His Intergalactic Arkestra,1995
275641,1. (Allegro),The Academy of Ancient Music / Christopher Hogwood,0
757288,Ye Meera Divanapan Hai,Susheela Raman,2003
772531,I Feel Love [Medley With Marc Almond],Bronski Beat And Marc Almond,0
946014,Fugazi,Wesley Willis,1996
949414,You're The One That I Want,John Travolta / Olivia Newton-John,1978
487264,Too Young,Michael Jackson,1973
855905,If You've Got Money,Bridget St John,0
520600,Shock Of Mighty,Dave Barker / The Upsetters,0
138555,Paul Is Dead,Yo La Tengo,1995
274276,St. Patrick's Day from The Quiet Man (1952),John Williams;Itzhak Perlman;The Boston Pops Orchestra,0
522214,Cantata No. 4 Christ Lay in the Bonds of Death BWV 4: Opening Chorus - Christ Lay in the Bonds of Death,Johann Sebastian Bach,0
956391,Pour Some Sugar On Me (Def Leppard Cover),The Maine,0
692076,Long Way Past Midnight,Michael Stanley Band,0
937837,El Pequeño Dinosaurio,La Monja Enana,0
960488,E'gia Domani,Howie B VS Casino Royale,0
946037,Drop The Bass,Rocco,2002
716662,Jericho Road,Carl Story,0
683895,Brandenburgisches Konzert Nr.1 BWV  1046 - Allegro,Johann Sebastian Bach,0
946041,Heal Our Land (Song For The National Day Of Prayer),Michael Card,0
948051,Crystal Village,Pete Yorn,2003
700288,Dead End Road,800 Octane,0
960491,Royale With Cheese,John Travolta / Samuel L. Jackson,0
242326,A Brand New Day,Diana Ross / Michael Jackson / Nipsey Russell / Ted Ross / Richard Pryor / Lena Horne / Mabel King / Thelma Carpenter / Theresa Merritt,1988
823176,Casper The Friendly Ghost,Daniel Johnston,1983
831369,El Puente De Los Suspiros,Chabuca Granda,2003
389784,Bad Luck Day Baby,Po' Girl,2003
813570,Finlandia Op. 26,Philharmonia Orchestra/Paavo Berglund,0
937877,Oh Happy Day,Edwin Hawkins,2001
815000,Don't Know What Love Is,We Rock Like Girls Don't,0
954266,Viewing Heaven First Hand,Brian Free & Assurance,0
657391,This Wild Old Life,Robert Pete Williams,1971
913314,Act I: Marie and Fritz Awake/Guests Arrive/Unveiling of the Christmas Tree (LP Version),George Balanchine's The Nutcracker,0
929699,The Doctor / Affirmation,Alex North_ Jerry Goldsmith_ The National Philharmonic Orchestra,1977
716709,Of Human Bondage - Main Title,Max Steiner,0
954279,Deer in the headlights (DJ Hell Remix),Chelonis R. Jones,2006
937897,Doin' Time,Justin Hayward,1977
790442,Le Roi s'amuse: Incidental Music - Ballet Music: III.     Scène du bouquet,Sir Thomas Beecham/Royal Philharmonic Orchestra,0
874482,Back to the Future Part 3 - Indians,John Debney_ Alan Silvestri_ Royal Scottish National Orchestra,0
921518,Twenty Seven (featuring Kelly Kotner),Please Mr. Gravedigger,0
900424,Preisner : Requiem for my Friend : Life - III Love,Zbigniew Preisner,0
806836,I Wear Your Memory in My Heart,Sons Of The Pioneers,0
921525,Shake Your Body (Bass-N-String Dub),Beat Dominator,0
266166,Silence Of Another Kind,Paatos,2006
372663,Check My Brain,Alice In Chains,2009
864927,El Rito De Los Corazones Sangrando,La Renga,1994
946109,Fox on the Run,Ace Frehley,2009
896959,Happy Birthday Brian,Brian Auger's Oblivion Express,0
782272,Kono Yo no Kagiri -Memory-,Sheena Ringo,0
864193,Lonely Girl,Sally Yeh,0
372674,Bullet The Blue Sky,Vieux Farka Toure,2008
511940,Shortie Like Mine,Bow Wow feat. Chris Brown and Johntá Austin,0
896967,It's All Over Now_ Baby Blue ( Live ),Falco,1999
757705,Baby Love,The Supremes,1964
683978,Oops (Oh My) (feat. Missy Elliott) (LP Version),Tweet,2002
954316,La Piel Del Mar,Enrique Quezadas,0
700365,Let's Just Say Goodbye (Album Version),David Sanborn,0
367517,Photo Booth,Ola Podrida,2007
577489,Sea Song (Edit),Doves,0
929747,It's Got To Be A Miracle (This Thing Called Love),Marvin Gaye / Kim Weston,0
348118,A Gershwin Songbook: improvisations on songs by George Gershwin: Someone to watch over me (Oh! Kay),Wayne Marshall,0
954327,Fly Like An Eagle featuring Matt Mcnaughton,Baker Brothers,2009
921563,Paula (An Improvised Love Song),Original Broadway Cast Recording,0
954332,Let The Boy Rock,Joe Grushecky,0
698362,Hoy No Es El Día,Diego Carrasco,0
872414,Voodoo Child,Rogue Traders,2005
364511,The Messiah_ HWV 56: Hallelujah Chorus,Atlanta Symphony Orchestra,0
913377,Native New Yorker(Studio 54 Big Apple mix),Black Box,0
946146,Symphony No. 3 in D major D200: Third movement: Menuetto (Vivace) & Trio,Sir Thomas Beecham/Royal Philharmonic Orchestra,0
946147,To Daddy,Tom Astor & Dolly Parton,0
774118,What Have You Done For Me Lately,Janet Jackson,1986
167911,Little Boy Blue,Shining Star Band,0
847850,Lovin' Man,Henry Lee Summer,1988
942759,Music (Porl Young Vox Mix),7th Heaven,0
520172,O del mio dolce ardor,Ramón Vargas,0
790509,You've Got The Power,Steve Miller Band,1968
956413,Bravo Ya Estamos! Al Fin En Casa,Paquito D'Rivera,0
695636,I'll Be Comming Home Every Saturday Night,New Roanoke Jug Band,0
954363,Bittersweet,Crosby & Nash,1975
946173,Behind the Sun (feat. Feat. Bright White),Sgt Slick & Rob Pix Feat. Bright White,0
880638,Little Black Book,Jimmy Dean,2004
892245,Grisélidis_ Act 2: Je suis l'oiseau que le frisson d'hiver,Rolando Villazon/Evelino Pidò/Orchestre Philharmonique de Radio France,0
954369,Rock Concert Movement #237 (Live Album Version),Blue Man Group,0
649398,Variations on a theme by Robert Schumann_ Op. 20: Variation II,Double Image,0
575489,Everybody Loves A Clown - Re-Recording (by Original Artist),Gary Lewis & The Playboys,0
823304,Half A Man,Roy Drusky,0
921609,Running Up That Hill,Placebo,2003
692234,Guardian Angel,Bad Girls - Original London Cast,0
28686,Corazón Contento,Palito Ortega,2004
941013,Hate Me,Rated R / J Creek,0
839698,Lua Vermelha,Astroqueen,0
815123,See You Later Alligator,Bill Haley and his Comets,0
959513,Para Nao Contrariar Voce,Ambitious Lovers,0
889347,Come To Me,Harold B,0
667670,Just Let Me Breathe (Live Version - Paris 1998),Dream Theater,0
864279,Senza Una Donna - Without A Woman,Zucchero / Paul Young,2004
405528,Prison Break - Main Title Season 3,Ramin Djawadi,0
544793,We Need Water,Charlotte Diamond,0
913434,Guns And Horses,Ellie Goulding,2010
880671,The Great Game,Nine Days Wonder,1973
708640,Diamonds Are Forever,Arctic Monkeys,2008
249890,It's So Easy (Album Version),Willy DeVille,0
913450,Just Another Night (Live),Ian Hunter,0
200748,Contre Le Sexism,Sonic Youth,1998
805119,Tom Sawyer,Reid Anderson / Ethan Iverson / David King,2007
949421,Heart Of An Angel,The Jeff Healey Band,1992
913459,Chopin:  Nocturne In E Minor_ Op. 72_ No. 1,Steve Erquiaga,0
864308,Che critta!,Adriano Celentano,0
790582,Simply Say I Love U,Johnny Gill / Stevie Wonder / Stevie Wonder,1996
954423,Traces De Pied Dans La Neige,Les Trois Accords,2008
675896,Somebody Elses Guy,Jocelyn Brown,1994
233529,Somebody Loves Me,Betty Hutton,1955
777567,What's the Matter With Papa's Little Angel Child,Mark Lemhouse,0
403038,Lift,Shannon Noll,2005
864322,After School Special,Jurassic 5,2002
528452,How Can I Tell You,Gabriella Cilmi,0
959158,Intro 2 A Dream,T9,0
258118,Pffft_ You Were Gone,East Side Dave & The Mountain Folk Band,0
913483,Highway 61,John Waite,0
176206,Good Girls Go To Heaven - Bad Girls Go to Everywhere,Modern Talking,1987
675919,The World I Know (LP Version),Collective Soul,1995
946256,Vortex,Catamenia,2002
159826,Troubled Waters,Cat Power,2000
548195,City Of Angels (LP Version),Jay Ferguson,0
225365,I Believe I Can Fly,R Kelly,1996
846856,Piano Sonata No. 14 in C sharp minor Op. 27 No. 2 'Moonlight' (1999 Digital Remaster): First movement: Adagio sostenuto,Daniel Barenboim,0
127673,Che è mai di me?,Dame Joan Sutherland / Luciano Pavarotti / Wandsworth School Boys Choir / The John Alldis Choir / London Philharmonic Orchestra / Zubin Mehta,0
872539,Champagne Supernova (Instrumental),Matt Pond PA,2006
864350,Hard Times Come and Go,Pokey LaFarge and the South City Three,2010
946875,Improvisation in the form of Theme and Variation on 'Someone to watch over me': Theme,Martin Jones,0
832399,Nutbush City Limits,Ike_ Tina Turner,1973
610405,COMME UN SAMPLER (LA CAUTION),La Caution,0
954471,Long Time Gone,Galliano,1994
659560,Media Breakdown,The Epidemic,0
577641,Bewitched/A Pretty Girl Is Like A Melody/Is It True What They Say About Dixie? (Medley),Reginald Dixon,0
941415,Coming Clean,Gary Lucas & Gods & Monsters,0
716908,Campana Sobre Campana,Yuri,0
497198,Torero (2001 Digital Remaster),Renato Carosone,0
955069,No Time For Learning,Union 13,0
864368,Theme 4,The Sabres Of Paradise,1994
815217,Die Magd sät den Weizen,Les Reines Prochaines,0
782450,Radio Waves,Eli Young Band,2008
189118,I Thought I Heard That Train Whistle Blow,Long John Baldry / Alexis Korner's Blues Incorporated,0
544886,Chinese Burn (Lunatic Calm mix),Curve,2004
929911,Sky Falls Down (remastered),Third Day,0
815226,The Modern World,The Jam,1977
954492,Your Time to Fly,Flatt & Alvis,0
715649,Family Reunion,Wade Hayes,1994
290945,El Gaucho Rojo,Marc Ribot y Los Cubanos,2000
913539,Morris Plains Kids,Dead Nation,0
610437,Calvini Crime Scene Investigation,Tom Tykwer_ Johnny Klimek_ Reinhold Heil,2009
888967,Samson And Delilah,Rev. Gary Davis,1961
913544,Brother Louie,Hot Chocolate,1973
946313,Love Is Strange,Peaches & Herb,0
331916,Honkey Tonk Women,The Leslie West Band,0
884077,(Zum zum) Rock like this (Radio edit),Philip Roose,0
946322,Worry Rock (Album Version),Green Day,1997
680643,Knees Down Mother Brown (1998 Digital Remaster),The Scaffold,0
692372,Upton Stick Dance,Ashley Hutchings,0
952345,Ki Banu Bunian Da,Gurdas Maan,0
913567,Dancing With An Angel,Double You,1995
831648,Elvis In Canada: Radio Broadcast / Live In Toronto_ Heartbreak Hotel / Toronto Teenagers Talk About ,Elvis Presley,0
766114,Wouldn't It Be Nice,The Beach Boys,1966
915483,Cream ( Housebangers ),Prince & The New Power Generation,1991
864421,White Light/White Heat (Live) (Stereo),David Bowie,0
864423,Driving to Georgia,Doug Hoekstra,0
938152,Speak My Language,Laurie Anderson,1993
954537,Solo Rock And Roll,Sangre Azul,0
938160,Atomic Food,David Guetta - Joachim Garraud - Chris Willis,0
954545,Always On the Run,Kingdom Come,1995
859507,Fright Night,Ruff Ryders / Busta Rhymes / Kaseem Dean,0
348341,Casse noisette,Pyotr Ilyich Tchaikovsky,0
954550,Bitch_ I Love You,Black Joe Lewis & The Honeybears,0
856256,Stay Alive,Smile Empty Soul,2009
897217,Try To Remember,Pekka Pohjola,1979
4290,True Adventures,British Sea Power,2005
778955,Hard Time Empty Bottle Blues IV,John Fahey,2006
610501,Nasty Dan,Johnny Cash,2003
938184,Tie Nan,Leo Ku,0
913146,Broken Glass (Album Version),American Music Club,1985
946385,A Dot Org Gal In a Dot Come World,Kate Clinton,0
389330,Sax Machine,ATM feat. Mad Sax,0
954580,La mujer del zapatero,Los Tigrillos,0
656078,Bitch I Lied,Insane Clown Posse,2007
848089,There Are Worse Things I Could Do,Alison Moyet,2000
954587,Bestiari,Stille Volk,2009
790748,Perpetuum Mobile (Live) (2001 Digital Remaster),Penguin Café Orchestra,0
960549,Free (Marc Van Linden Remix),Marc Et Claude,2005
913633,For the Young & the Wild,Last Autumn's Dream,2006
938210,Big Head Small Legs,DS-13,0
897252,You Make Me Feel So Young,Mirage,0
585958,Beautiful (Mark Picchiotti Sexy Dub Mix),Jada,0
676099,Mon manège à moi (Tu me fais tourner la tête),Édith Piaf,0
725225,Jeg Har Aldrig Haft Et Job,Henrik Olesen,0
880875,I Don't Know How To Love Him,Jesus Christ Superstar: Highlights - 20th Anniversary London Cast,0
954607,The Movie Song,Emery,2007
389363,Seven Lives,Doomtree,0
823547,ma jeunesse,Carla Bruni,2008
233726,Lonely Boy Blues,Jay McShann and His Orchestra,1999
954624,Easy Tiger (Demo),Blind Mr. Jones,0
875904,Money Marbles & Chalk,Chet Atkins,0
946434,Way After One And My Daddy Ain't Come Home Yet,Leona Williams & Edna Winston,0
659715,Una Pareja Feliz,Los Inhumanos,0
946443,This Land Is Your Land,Paul Anka,0
950397,Kiss And Tell,You Me At Six,2009
957826,Money Honey,Clyde McPhatter & The Drifters,1953
504080,Je T'Aime Moi Non Plus,Brigitte Bardot / Serge Gainsbourg,0
864530,Son Of Dragon,Liquid People,2006
494979,Arrogance (Album Version),Prince,1979
684308,El Bodeguero,Orquesta Aragon,1996
520476,Dos Gotas De Agua,Juan Valentin,0
946906,I Heard You Been Layin' My Old Lady,New Riders of The Purple Sage,0
733470,Love You 'Til The Day I Die,Crowded House,1986
872735,El chivito de Ramona,Familia Valera Miranda,0
143648,Men Want 3 Things / Different Forms of Love,Monique Marvez,0
954657,Le Sacre du printemps (2001 Digital Remaster)_ Première Partie: L'Adoration de la terre: Rondes printanières,Riccardo Muti/Philadelphia Orchestra,0
692955,Food For Thought,Aphasia,2003
930091,Dirty Little Secret,Belinda Bruce,0
856364,Fiddler on the Roof Medley,Arthur Fiedler;Boston Pops Orchestra,0
946478,Night In The Emerald City,Tuatara,1998
938288,Raw War,Mweslee,2006
957613,Di More Gal,Buccaneer,0
938292,U Don't Danse To Tekno Anymore,Alabama 3,0
798089,Love Theme,The Boston Pops Orchestra / John Williams,0
536888,Besho,17 Hippies_ Marc Ribot_ Jakob Ilja,2004
889146,My Lungs Have Never Felt Better,The Rum Diary,2006
225596,Jos rakastat mua vielä,Paula Koivuniemi,0
347530,Wie Zal Er Voor De Kinderen Zorgen,Gorki,1998
938302,Heal The World,Michael Jackson,1991
960565,Bye Bye Baby (LP Version),Josie Cotton,0
815425,Youre Gonna Love Yourself (in The Morning),Graeme Connors,0
126347,The River People,Robert Forster,1990
921927,'Tis So Sweet To Trust In Jesus,Robbie Seay,0
954696,Not Fade Away,The Rolling Stones,1964
667977,Burns 1,Dream Warriors,1994
225612,Escape (The Pina Colada Song),Rupert Holmes,1979
938318,You Could Be At The Beach Right Now_ Little Girl,Tommy Womack,0
782672,You Could Drive A Person Crazy [Company],Maria Friedman_ Ruthie Henshall_ Millicent Martin & Lea Salonga,0
938321,La mancha,Silvio Rodríguez,0
667987,Aegian Sea,Aphrodite's Child,1972
946518,This Time Around,East To West,0
165945,Baila Mi Cha Cha Ska,Desorden Público,2006
700764,Inka Dinka Doo,Jimmy Durante,1993
954718,What Good Would It Do,Barry McGuire,1978
667999,Zombies are the New Black,The Wonder Years,2007
946533,Good Rockin' Tonight,Roy Brown,0
790888,Shark Tooth Town,Un Rodo Cora,0
692587,Jis Din Se,Begum Abida Parveen,0
954732,I Shall Not Be Moved,Carlene Davis,0
790895,Du Ska Inte Tro Att Det Ordnar Sig,Dungen,2007
921968,Personne N'A Le Prénom De Ma Femme,La Rue Kétanou,2004
901864,Save My Soul,The Mother Truckers,0
938356,Every Capitalist Has a Terrorist in His Family,The Secret Life of Teenage Girls,0
700791,Kiss My Ass,Country Joe McDonald,1972
889210,Save A Horse [Ride A Cowboy] (Dance Mix),Big & Rich,0
930171,People Need Order,Magic Arm,2007
700797,What Happens In Viper City_ Stays In Viper City (Album Version),Farewell To Freeway,2008
889216,Song Of A Sad Little Girl,Rick Wakeman And Dave Cousins,0
921986,(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,0
905604,So Long Big Time,Monica Zetterlund / Bill Evans Trio,0
889222,All My Colours [Zimbo] [Live At Royal Albert Hall 1984],Echo & The Bunnymen,0
946570,Break Down The Door (2002 Digital Remaster),The Special AKA,1984
905611,Once I Dreamed of Heaven,Terry Callier,2009
774545,O Tempo E O Rio,Maria Bethânia,2002
952387,Rug Cutter's Swing,Fletcher Henderson & His Orchestra,0
946582,Fox Trot,Johnny Fiasco,0
843161,Tere Bina,Rahat Fateh Ali Khan,0
954776,Bird House,Gene Krupa & His Orchestra,0
959215,Nunca La Quise,Wau Y Los Arrrghs!!,2005
487836,There Is Nothin Like A Dame,Richard Rodgers_ Oscar Hammerstein II,0
937370,A Gay Ranchero,Roy Rogers,0
946590,Jersey Joe,Jelly Roll Morton and His Red Hot Peppers,0
938401,Chrystal Castle,Robert Babicz,2007
733607,Ki se ne frega,Après La Classe,2004
553386,Ive Got A New Lease On Love (Digitally Remastered),Fats Waller,0
528815,Een Jongen Van Vijftig,Johan Verminnen,0
934643,Lies,Trouble,0
930228,Your Love My Medicine,Shelley Morningsong,0
938421,Get Up John (2007 Remastered Live Version),Emmylou Harris,0
958527,Baby Come To Me,Regina Belle,1989
954808,Hello Darlin,K-Ci & JoJo,1999
840121,Handz of Time,Andy Jay Powell & Mike Nero Project,0
799162,Rock n Roll Love Letter,Bay City Rollers,2008
933213,The Official Cars & Trains Theme Song,Cars & Trains,2006
954815,Stay My Baby,Miranda Cosgrove,2008
405952,Nan Hai,Max Melvin,0
954817,Through the Looking Glass,Syd Dale,0
954822,Sen Üzülme Diye,Sertab Erener,2003
643527,Sly Suite: Dance To The Music / I Want To Take You Higher / Everybody Is A Star / Thank You (Falletin Me Be Mice Elf Agin),Merry Clayton,0
766408,Escape,Temple One pres. Tu Casa,0
954826,In Good Time,We Shot the Moon,2009
729847,Danny Boy,Celtic Woman,2005
627149,I heard the bells on christmas eve,Sarah Jane Morris,0
952397,Mussorgsky: Khovanshchina: Have no mercy,Modest Mussorgsky,0
922902,Can't Believe You Wanna Leave,Little Richard,1957
618963,The Sky (Or the Underground),Mean Creek,0
786311,City of Rotten Eyes,Overnight Lows,2010
948302,The Late Song (Je Ne Suis Pas Mort),David Poe,2002
921884,School,They Live By Night,2005
922071,Hey Mean Mr. Bossman,Spongebob Squarepants,2005
782809,Reich der Träume (Remix),Nico vs. Trance Groove,0
848348,Let's Start Again,Blazin Squad,0
373215,That's Amore (That's Love),Dean Martin,1992
700899,Ladies & Gents,SugaRush Beat Company,0
381412,You're The Only Star In My Blue Heaven - Live,The Million Dollar Quartet,0
920998,Die Walküre : Act I - Winterstürme wichen dem Wonnemond,Sir Thomas Beecham_ Hilde Konetzi_ Max Lorenz_ Irma Björck_ Andreas Böhm_ Gertrud Wettergren_ BBC Symphony Orchestra,0
960593,Mis Sueños feat Norma Castro,Mario Garcia,0
700904,La Boulette (Génération Nan Nan),Diam's,2006
389611,Jewel Thief,Sukh Knight,2010
946669,Lady_ Your Roof Brings Me Down ( LP Version ),Scott Weiland,1998
700910,Tristesse' E Major Etude,Hot Club Of Detroit,0
635645,Cristalina,Pierre Aderne,0
881136,Melody of Love (Album Version),The Rance Allen Group,0
782833,Work To Do,Vanessa Williams,1991
602611,1 2 3 Of Me,Black Moth Super Rainbow,2004
528886,Huwag na Lang Kaya,True Faith,0
960055,Roncalli: Suite No. 3 In B Minor,Charlie Byrd,1997
266744,D.I.S.C.O.,Ottawan,1980
335274,Night Fever [GRN Remix],Bee Gees,0
725502,Stranger In A Strange Land,Leon Russell,1971
831999,Too Hard To Handle,Soulsetters Rockin' Blues Band,0
375505,Fifteen Teenage Girls,James Kochalka Superstar,1997
446978,Unchained Melody,Righteous Brothers,1965
946691,Jay Jay's Song,MxPx,1994
102917,(As Long As You're Not In Love With Anyone Else...) Why Don't You Fall In Love With Me?,Dinah Shore,0
954890,The Runaway Fool Of Love,John Stewart,0
469079,People Say (Single Version),The Meters,2000
881164,Little Red Rooster,Willie Dixon,1995
954896,Celebration,Kool & The Gang,1980
960600,Trains,Dario Marianelli,2009
406034,Dead & Bloated (LP Version),Stone Temple Pilots,1992
905748,Walking away (con Craig David) (Version album A. Ubago),Alex Ubago,0
888238,Song Of The Black Swan,Pink Martini,2004
709380,Tere Pyar Mein Ruswa,Farida Khanum,0
741921,Wildfire,Michael Martin Murphey,1975
414246,Pretty Visitors,Arctic Monkeys,2009
954921,Black Light Trap,Shriekback,1986
885511,Kiss Me,Stephen Duffy,1985
905772,Hangin' Tough,New Kids On The Block,1988
479790,The Man Who Shot Liberty Valance,Gene Pitney,1988
258607,Even Deeper,Nine Inch Nails,1999
897586,Paco,Tom Smith,0
831412,Plus rien à faire,Alfa Rococo,2007
856632,Return Of The Champion (feat. A.P.O.S.T.L.E._ Wailer B & Jack Ruby Jr.),Heavyweight Dub Champion,2002
528954,Rhythm Of Life,Captain Hollywood Project,1993
873019,I Learned From The Best,Whitney Houston,1998
856636,Haven't Been Funked Enough (Stonebridge Remix),Big Bang Theory,0
741951,Die Walküre : Act I - Der Männer Sippe sa hier im Saal,Sir Thomas Beecham_ Hilde Konetzi_ Max Lorenz_ Irma Björck_ Andreas Böhm_ Gertrud Wettergren_ BBC Symphony Orchestra,0
913984,I Wonder What´s Become Of Sally,Ray Anthony Orchestra - Big Band Swing,0
946754,Invest in Real Estate,Col. Bruce Hampton and the Late Bronze Age,0
881219,Sta Op En Wandel,Raymond Van Het Groenewoud,2005
668229,RU GUO WO SHI NAN REN,Sammi Cheng,0
586311,Begin A New Life On Christmas Day - Part 2,Rev. A.W. Nix,0
356936,Song For My Father (Rudy Van Gelder 24Bit Mastering) (1999 Digital Remaster),Horace Silver,1965
937982,What A Guy,Original Broadway Cast Recording,0
913995,Les entrentiens de la Belle et de la Bête (Beauty and the Beast),Lee Ritenour / Dave Grusin,2008
938615,Hound Dog (Album Version),Odetta,1957
643662,Eyes Up (Instrumental Mix),Slum Village,0
889426,Ready 4 War,San Quinn & Messy Marv,0
946771,Beyond The Sea,Celtic Woman,2007
951054,Come To Mama,Etta James,0
258646,A desperate love song,El Chico Con La Espina En El Costado,0
143962,La donna è mobile,Juan Diego Flórez / Orchestra Sinfonica di Milano Giuseppe Verdi / Carlo Rizzi,0
619100,Im Going Home,Kingston Trio,0
938589,Dance Of The Sun (Baile Del Sol),Oscar Lopez,0
59661,Para nada,Rosana,0
217698,Carmen Suite Nr.2 - Chanson du Toréador,George Bizet,0
914021,Laugh And Grin Blues,Kokomo Arnold,1991
864874,We All Work Together,Jack Elliott,0
799343,Love Song For No One,John Mayer,0
774769,II. Andantino siciliano from Concerto No. 1 for Guitar and String Orchestra in A Major_ Op. 30,English Chamber Orchestra,0
889460,Theme (The Duke) - Intro,The Dave Brubeck Quartet Featuring Paul Desmond,0
944233,Jack_ Can I Ride,Peggy Seeger,0
627323,Saturday Night World Live Filter (DJ Fruit Mix),Mouse On Mars,0
823932,Black Is White,White Heart,0
840317,Hot Fridge,Ron Basejam,2010
729520,Little Rocket Ships,Peter Wright,0
569986,O Fir Tree Dark,Bing Crosby,1986
938627,Tick Tock,Jessie Baylin,2008
905861,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0
956806,No te olvides mujer,Amar Azul,0
832135,Dancing In The Light,The Rolling Stones,1999
946825,The Sun Ain't Gonna Shine Anymore,David Bisbal,0
946827,Heaven Is 10 Zillion Light Years Away,Richard Page,0
957890,Heart Like A Wheel [Album Version],The Corrs,0
914062,Child's Play,Merl Saunders,0
930452,Stop Kicking My Heart Around,Dead Or Alive,1988
923758,The Promise You Made,Cock Robin,1985
938646,The Return Of Rübezahl,Amon Düül 2,0
45719,Bridal Chorus,Richard Wagner / Otto Sieben,1991
135832,Barcelona Ciudad (Live),Loquillo Y Los Trogloditas,0
941531,Can't Buy Me Love,Alvin And The Chipmunks,0
815775,Cantata No. 80 A Mighty Fortress Is Our God BWV 80: Chorale_ Cantata No. 80 The Word of God will firm abide against our foes assailing,Johann Sebastian Bach,0
515172,Arrius' Party_ Party 1 & 2,Miklós Rózsa,0
774819,Bizet: Carmen: Mais nous ne voyons pas la Carmencita!,Georges Bizet,0
873124,Medley: Working My Way Back to You / Forgive Me_ Girl,Spinners,0
332455,You Ain't Hot,Lucky Luciano,0
332458,Toy Story: You've Got a Friend in Me,Animation Soundtrack Ensemble,0
783019,Love Letters in the Sand ( Pat Boone ),Chilled Jazz Masters,0
897711,Nan Guo,Steve Chou,0
283312,Nee Ik Laat Je Niet Alleen Naar Huis Toe Gaan,Wim Kersten & De Viltjes,0
815795,Also Sprach Zarathustra,Deodato,1995
955065,Hello Love,Holiday With Maggie,0
135866,La Suerte De Mi Vida,El Canto del Loco,2008
930491,Melting Pot Intro,King Changó,1996
373436,Songs For Voice And Piano_ Op.49 (arr.for Orchestra): No.4 Lullaby,Johannes Brahms,0
799421,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008
807615,21 Questions,50 Cent / Nate Dogg,2003
946880,Item,Luxury Stranger,0
946882,More Love,Robert Ffrench & Heavy D,0
340675,Dream Away,Kelly Jay,0
938695,Maati Ke Putle Tu Ek Din,Yusuf Azad,0
153719,Esta Tarde Ví Llover,Armando Manzanero,0
660174,Every Saturday (Oi! The Main Event Version),Section 5,0
802253,Fat And Buff,Mad Cobra,0
381648,Treat Me Like The Dog I Am,Mötley Crüe,2000
955089,Dark Was The Night - Cold Was The Ground,Blind Willie Johnson,1989
873170,Old Mexico,Rick Danko,0
897747,Camptown Races,The Hi-Lo's,0
855502,In My Blood,Sharam Jey ft. Nik Valentino,0
845945,Beloved,Minnie Driver,2007
578266,Just Friends  (LP Version),Bobby Darin,0
217819,I'm Shipping Up To Boston,Dropkick Murphys,2004
946909,All Night,Damian Marley / Stephen Marley,2004
881377,We're Not Here For A Long Time (We're Here For A Good Time) (LP Version),Huey Lewis And The News,2005
864994,Last Kiss,The Explorers Club,2008
660196,Girls In Black (Album Version),Airbourne,2007
930533,Beautiful Dreamer (Mono) (1997 Digital Remaster),Billy J Kramer & The Dakotas,0
474577,Stardust (2003 Digital Remaster),Nat King Cole,0
21225,Dont Break My Heart,Silicon Dream,1998
299754,Per Le Mie Mani,Luca Dirisio,2004
824044,Which Way The Wind Blows,David Wilcox,1989
359890,Stars Shine In Your Eyes (from La Strada),David Rose And His Orchestra,0
946926,I Love You So_ Never Gonna Let You Go,Love Unlimited,1974
733936,So Damn Crazy (GJs Deep Peak Mix),Groove Junkies,0
956264,Just Friends,Carole Bayer Sager,1981
21235,Any Way You Want Me To,Jamie Richards,0
873204,Deep Impact,Discodyne,0
840439,On The Beautiful Blue Danube,Moriarty,0
946939,Dance All Night,Liv Marit Wedvik,0
938748,Mi niña Tadea,Diana Navarro,0
856829,Singin' The Blues,Connee Boswell,0
953510,Symphony No. 9 in D Major/Movement II - Im Tempo eines gemächlichen Ländlers.  Etwas täppisch und sehr derb,New York Philharmonic;Leonard Bernstein,0
955138,Ace Of Spades,Hayseed Dixie,2004
901931,Believe Me If All Those Endearing Young Charms,The Shamrock Singers,0
938756,Real World,The All-American Rejects,2008
706689,Like Someone In Love,Ray Brown Trio / Ralph Moore,1991
