_id,ltable_business_id,rtable_id,ltable_name2,ltable_address,ltable_address_num,ltable_postal_code,ltable_latitude,ltable_longitude,rtable_name2,rtable_address,rtable_address_num,rtable_zipcode,rtable_latitude,rtable_longitude
41290,FDSl04CJhMXhVT5rT7-pjg,17503050,j & m bar and grill,127 W Main St,127.0,53508.0,42.860019,-89.536184,harmony bar,"119 N Main St, Poynette, WI 53955",119.0,53955.0,43.3909,-89.4029
41300,OHlWeG019fqPbvYO5ZDEqg,17503050,shamrock bar & grille,117 W Main St,117.0,53703.0,43.072439,-89.38461,harmony bar,"119 N Main St, Poynette, WI 53955",119.0,53955.0,43.3909,-89.4029
41346,84WYW7OfV-IXUJk95EL5_Q,17503052,samba brazilian grill,"240 W Gilman St, Fl 2",240.0,53703.0,43.07546,-89.393063,lakeside bar & grill,"W10960 Corning St, Poynette, WI 53955",10960.0,53955.0,43.3868,-89.5445
41445,9BeOKr8DGzDEmdoe-FzQbg,17503052,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,lakeside bar & grill,"W10960 Corning St, Poynette, WI 53955",10960.0,53955.0,43.3868,-89.5445
41578,qou7HXpSiGdNzSmxhf59XA,17503059,4b cafe,"787 N Main St, Ste 106",787.0,53575.0,42.9383678,-89.3835669,blue spoon cafe,"550 Water St, Prairie Du Sac, WI 53578",550.0,53578.0,43.2914,-89.7211
41620,bjgffjRaxLvgh9CJq1xxVg,17503059,blue spoon cafe,"2831 Parmenter St, Ste 140",2831.0,53562.0,43.1054335,-89.5106336,blue spoon cafe,"550 Water St, Prairie Du Sac, WI 53578",550.0,53578.0,43.2914,-89.7211
41634,IXXERocY1bqGwRllcy8J2w,17503059,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,blue spoon cafe,"550 Water St, Prairie Du Sac, WI 53578",550.0,53578.0,43.2914,-89.7211
41737,bNdLi3Vs1HNn04CaO8qBgw,17503064,monk's bar & grill,2832 Prairie Lakes Dr,2832.0,53590.0,43.1662620413,-89.2708006005,que's bar & river deck,"612 Water St, Prairie Du Sac, WI 53578",612.0,53578.0,43.2920779,-89.721593
41751,9BeOKr8DGzDEmdoe-FzQbg,17503064,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,que's bar & river deck,"612 Water St, Prairie Du Sac, WI 53578",612.0,53578.0,43.2920779,-89.721593
41784,6nLuU3av6aQiLVXHNWLbew,17503064,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,que's bar & river deck,"612 Water St, Prairie Du Sac, WI 53578",612.0,53578.0,43.2920779,-89.721593
41836,lv_ngvbgwcP5pd2hauMOTw,17503065,tony frank's tavern,1612 Seminole Hwy,1612.0,53711.0,43.0354313,-89.444136,roxbury tavern,"8901 Hwy Y, Prairie Du Sac, WI 53578",8901.0,53578.0,43.3021,-89.7518
41851,ZoZWONMz3tzxRLOSQEJosQ,17503066,prairie fire,"Union S, 1308 W Dayton St, 1st  Fl",1308.0,53715.0,43.0717653,-89.4081342,sauk prairie eagle inn,"655 Water St, Prairie Du Sac, WI 53578",655.0,53578.0,43.2924,-89.7225
41857,mMoOtnrOEKqRrcWJikM9xg,17503066,rocky rococo pan style pizza - sun prairie,2828 Prairie Lakes Dr,2828.0,53590.0,43.166656,-89.266473,sauk prairie eagle inn,"655 Water St, Prairie Du Sac, WI 53578",655.0,53578.0,43.2924,-89.7225
41900,YvXu5t2QiyZeZ8Gxj7ohMg,17503071,bean sprouts cafe,"6719 Frank Lloyd Wright Ave, Ste 101",6719.0,53562.0,43.106913,-89.498128,hometown cafe,"219 Lincoln Ave, Rio, WI 53960",219.0,53960.0,43.4491,-89.2396
41943,5wfInTOKyMQxxeFvqR-3vA,17503071,surge delivery cafe,"2045 Atwood Ave, Ste 109",2045.0,53704.0,43.0922657,-89.3539868,hometown cafe,"219 Lincoln Ave, Rio, WI 53960",219.0,53960.0,43.4491,-89.2396
41987,Xu6mEU7IbKlWic1ETgUOeA,17503079,nadia's restaurant & grapevine lounge,508 State St,508.0,53703.0,43.0751832,-89.3936346,arboretum lounge,"7888 State Road 188, Sauk City, WI 53583",7888.0,53583.0,43.2874,-89.71
42326,phrJCsa0I_OEWExpiTET8A,17503099,chipotle mexican grill,8422 Old Sauk Rd,8422.0,53562.0,43.074921,-89.5293271,the press box bar & grill,"809 Water St., Sauk City, WI 53583",809.0,53583.0,43.2718,-89.7219
42519,jZAmylAK98iMzlXUE6T06g,17503110,deak's pub and grill,1017 Nygaard St,1017.0,53589.0,42.9273106,-89.2488997,deaks pub & grill,"1017 Nygaard St, Stoughton, WI 53589",1017.0,53589.0,42.9268,-89.2489
42529,84WYW7OfV-IXUJk95EL5_Q,17503110,samba brazilian grill,"240 W Gilman St, Fl 2",240.0,53703.0,43.07546,-89.393063,deaks pub & grill,"1017 Nygaard St, Stoughton, WI 53589",1017.0,53589.0,42.9268,-89.2489
42590,Ug3Vx26eIrgUS5FJIPj-ng,17503110,banushi's bar and grill,800 Nygaard St,800.0,53589.0,42.9265365601,-89.2490386963,deaks pub & grill,"1017 Nygaard St, Stoughton, WI 53589",1017.0,53589.0,42.9268,-89.2489
42718,IXXERocY1bqGwRllcy8J2w,17503113,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,fosdal home bakery,"243 E Main St, Stoughton, WI 53589",243.0,53589.0,42.9166,-89.2186
42778,NiBzh0kHusvH5rdnpm7yVw,17503114,bandung indonesian restaurant,"600 Williamson St, Ste M",600.0,53703.0,43.076604,-89.3745656,grand china restaurant,"2388 Jackson St, Stoughton, WI 53589",2388.0,53589.0,42.9216,-89.25
42805,khKH3drFrWAGPhCRUS0hkA,17503114,grand china restaurant,2388 Jackson St,2388.0,53589.0,42.921523,-89.2500242,grand china restaurant,"2388 Jackson St, Stoughton, WI 53589",2388.0,53589.0,42.9216,-89.25
42848,lmSNh60CkZYvn3tvewD25A,17503115,halverson's supper club,1965 Barber Dr,1965.0,53589.0,42.9531594,-89.2795193,halverson's supper club,"1965 Barber Dr, Stoughton, WI 53589",1965.0,53589.0,42.9529,-89.279
42870,cIe-8MyGWaLJGKhrCtTk6g,17503117,jacobson bros meats & deli,"2125 McComb Rd, Ste 100",2125.0,53589.0,42.91752,-89.2473819,jacobson deli,"2125 Mccomb Rd, Stoughton, WI 53589",2125.0,53589.0,42.9176,-89.2462
42880,tCdku8Xrba2xTlN1_TIBWA,17503122,koffee kup restaurant,355 E Main St,355.0,53589.0,42.9165399,-89.217249,koffee kup,"355 E Main St, Stoughton, WI 53589",355.0,53589.0,42.9166,-89.2173
42888,2vDSveTk2Wyp7XoNHjK1yg,17503123,laz bistro and bar,419 E Main St,419.0,53589.0,42.9166406,-89.215992,laz bistro & bar,"419 E Main St, Stoughton, WI 53589",419.0,53589.0,42.9166,-89.2163
42889,RCfpKRSP5o04gdzy7Vhnqw,17503123,jodi's bar and grill,1821 Main St,1821.0,53528.0,43.1140164634,-89.6505199,laz bistro & bar,"419 E Main St, Stoughton, WI 53589",419.0,53589.0,42.9166,-89.2163
42896,M25NgFDHrozQn4MhIsEpRw,17503123,bistro 101,"101 E Main St, Ste 150",101.0,53572.0,43.008397,-89.739315,laz bistro & bar,"419 E Main St, Stoughton, WI 53589",419.0,53589.0,42.9166,-89.2163
42949,1iS-pzwKiNF21UWHl9Rl5g,17503123,macchiatos coffee & wine bar,605 S Main St,605.0,53532.0,43.2416769,-89.3437155,laz bistro & bar,"419 E Main St, Stoughton, WI 53589",419.0,53589.0,42.9166,-89.2163
42988,9BeOKr8DGzDEmdoe-FzQbg,17503123,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,laz bistro & bar,"419 E Main St, Stoughton, WI 53589",419.0,53589.0,42.9166,-89.2163
43015,FDSl04CJhMXhVT5rT7-pjg,17503123,j & m bar and grill,127 W Main St,127.0,53508.0,42.860019,-89.536184,laz bistro & bar,"419 E Main St, Stoughton, WI 53589",419.0,53589.0,42.9166,-89.2163
43024,OHlWeG019fqPbvYO5ZDEqg,17503123,shamrock bar & grille,117 W Main St,117.0,53703.0,43.072439,-89.38461,laz bistro & bar,"419 E Main St, Stoughton, WI 53589",419.0,53589.0,42.9166,-89.2163
43059,uXZ4Of7CV77SmKIjya3y_A,17503123,varsity bar & grill,1205 W Main St,1205.0,53590.0,43.1797865,-89.233109,laz bistro & bar,"419 E Main St, Stoughton, WI 53589",419.0,53589.0,42.9166,-89.2163
43076,0jy1V32K1F_7bM8mu3nK5w,17503126,main street pub & grill,120 E Main St,120.0,53572.0,43.0086740632,-89.7376195907,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43077,fVPkpAqN5YCddwMb6QVUMQ,17503126,main street kitchen,120 E Main St,120.0,53589.0,42.9170299,-89.220067,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43080,pOP4-a9Nf_UtwXfUqIiWng,17503126,main street kitchen,334 E Main St,334.0,53589.0,42.9170047,-89.2173638,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43084,ZZr9W_LtZeR1-KrmaVt62Q,17503126,ace's main tap,121 S Main St,121.0,53575.0,42.9258232876,-89.3846596781,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43085,Syy4Gr1JrxICbiDm64go3Q,17503126,holstein kitchen,101 S Main St,101.0,53575.0,42.9262305,-89.3847435,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43088,w53wITixOgDFWld-X1mMng,17503126,main depot tavern,627 W Main St,627.0,53703.0,43.0672802,-89.392125,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43089,oyjibcwohyExYYp8lMJ7eA,17503126,charlie's on main,113 S Main St,113.0,53575.0,42.9259569,-89.384765,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43092,Jdtyt2bHpo14dQX5SF_hXQ,17503126,mason's on main,113 S Main St,113.0,53575.0,42.9259418,-89.3846118,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43093,aC9D8lFr5k9pWU0IBdEb0g,17503126,chang jiang chinese kitchen,631 S Main St,631.0,53532.0,43.2394189,-89.3424846,main street kitchen,"334 E Main St, Stoughton, WI 53589",334.0,53589.0,42.9168,-89.2174
43128,9BeOKr8DGzDEmdoe-FzQbg,17503131,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,nevermind bar,"201 S 6th St, Stoughton, WI 53589",201.0,53589.0,42.917,-89.2152
43266,6nLuU3av6aQiLVXHNWLbew,17503135,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,papa murphy's pizza,"2360 Jackson St, Stoughton, WI 53589",2360.0,53589.0,42.9216,-89.2496
43279,m7Vm0lyQC_BMkeaw6-sRkg,17503135,papa murphy's,2360 Jackson St,2360.0,53589.0,42.9218621,-89.2497826,papa murphy's pizza,"2360 Jackson St, Stoughton, WI 53589",2360.0,53589.0,42.9216,-89.2496
43354,rziLQ_IrRbZMPb3QxCIWUA,17503136,pizza hut,1424 Us Highway 51,1424.0,53589.0,42.9186593,-89.2380762,pizza hut,"1424 US Hwy 51, Stoughton, WI 53589",1424.0,53589.0,42.9241,-89.2502
43367,hn0Tk2jY5lsCAa9IGLNYQQ,17503136,great scott's pizza,1213 Business Hwy 18/151E,1213.0,53572.0,43.008608,-89.7384562,pizza hut,"1424 US Hwy 51, Stoughton, WI 53589",1424.0,53589.0,42.9241,-89.2502
43375,c5mnoNYWzsw_gJSZ0C4b6w,17503137,spartan pizza,5813 Main St,5813.0,53558.0,43.0141412,-89.2886604,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43389,hwjbr0Qskx_qWqx1de5gTg,17503137,pizza pit,611 S Main St,611.0,53532.0,43.2414099,-89.3437115,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43395,z8MnefVbAKcIGN7BwDullA,17503137,domino's pizza,1585 W Main St,1585.0,53590.0,43.1778773,-89.2398226,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43398,oWlw9371cuPN-dQ-VEwgYg,17503137,maria's pizza,134 S Main St,134.0,53575.0,42.9254462,-89.3843734,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43400,GEL7svZLFqx9NWq3aOtz_Q,17503137,pita pit,"449 State St, Ste B/L3",449.0,53703.0,43.0745126,-89.3933663,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43405,OKGfGPx3AJOw6ohrIXM-yg,17503137,tano's pizza,1910 Main St,1910.0,53528.0,43.1134229,-89.6499951,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43407,l7A73zaNzDyWJJ0ixc2ymw,17503137,pizza pit,330 W Main St,330.0,53590.0,43.1832772,-89.2185271,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43409,w_vkR8qzclBU15ygRc8jfQ,17503137,marsala's pizza and ristorante,421 E Main St,421.0,53589.0,42.916665,-89.215815,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43413,KHZKC-xiTAC8yoxRC_95Tg,17503137,pizza hut,633 S Main St,633.0,53532.0,43.2393613,-89.342612,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43416,qSZa_skrz3CchQ1yqCa42Q,17503137,sole & sapori pizza,209 E Main St,209.0,53572.0,43.0083259,-89.737673,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43424,5knOqCWniwFbDlznijP3bQ,17503137,little caesars pizza,1334 W Main St,1334.0,53590.0,43.1794029,-89.2363971,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43432,FuVGP7x3pib95GGrN8irew,17503137,pizza pit,1060 W Main St,1060.0,53589.0,42.918072,-89.233059,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43437,6nLuU3av6aQiLVXHNWLbew,17503137,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43441,jF3zUwEWluI2ZPzkke9mXA,17503137,la bella pizza & pasta,407 W Main St,407.0,53572.0,43.007059,-89.746169,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43444,papMvgFSTh3hBb8junt7CA,17503137,nello's pizza,135 W Main St,135.0,53589.0,42.9245113,-89.2297253,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43450,sbm0jmhWui8YrvFgxnJ4kQ,17503137,glass nickel pizza,101 W Main St,101.0,53590.0,43.1830513,-89.2138697,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324
43509,XaVHqVByyKswE0wV-B0HRg,17503141,el rio grande,524 W Main St,524.0,53589.0,42.9172006,-89.2269704,rio grande,"524 W Main St, Stoughton, WI 53589",524.0,53589.0,42.917,-89.2264
43510,BxXKmfXQRz3XomV0HzpfFg,17503143,springers,3097 Sunnyside St,3097.0,53589.0,42.979387,-89.2437829,springers,"3097 Sunnyside St, Stoughton, WI 53589",3097.0,53589.0,42.979228,-89.243369
43578,znlLoeBFMmAXCm3rCAb22A,17503146,the sugar & spice eatery,317 Nora St,317.0,53589.0,42.916123,-89.232708,sugar & spice eatery,"317 Nora St, Stoughton, WI 53589",317.0,53589.0,42.9165,-89.2329
43632,6nLuU3av6aQiLVXHNWLbew,17503146,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,sugar & spice eatery,"317 Nora St, Stoughton, WI 53589",317.0,53589.0,42.9165,-89.2329
43669,tGeWVgHBoAXVuogF2fxOwg,17503153,aj's pizzeria and diner,300 S Main St,300.0,53593.0,42.9880198,-89.5336701,anna's pizzeria,"1609 W Main St, Sun Prairie, WI 53590",1609.0,53590.0,43.178,-89.2403
43671,UxXWkSy6Kzgbhy5hU9gXrA,17503153,falbo bros. pizzeria,1219 W Main St,1219.0,53590.0,43.1988016,-89.2263304,anna's pizzeria,"1609 W Main St, Sun Prairie, WI 53590",1609.0,53590.0,43.178,-89.2403
43674,jz4_9phNSZZeposIeJ56Tw,17503153,falbo brothers pizzeria,300 S Main St,300.0,53593.0,42.9880198,-89.5336701,anna's pizzeria,"1609 W Main St, Sun Prairie, WI 53590",1609.0,53590.0,43.178,-89.2403
43682,DcdjPu2wFoMp-G3K7PnYqQ,17503153,anna's pizzeria,1609 W Main St,1609.0,53590.0,43.1778077,-89.2403448,anna's pizzeria,"1609 W Main St, Sun Prairie, WI 53590",1609.0,53590.0,43.178,-89.2403
43684,LXVwq9kk7ThMVxsPtRjbjQ,17503153,zoe's pizzeria,"604 E Main St, Unit 6",604.0,53597.0,43.19139,-89.446031,anna's pizzeria,"1609 W Main St, Sun Prairie, WI 53590",1609.0,53590.0,43.178,-89.2403
43685,q9m74q6V7mNQyeCAa9UD8A,17503153,zoe's pizzeria,"806 S Division St, Ste A",806.0,53597.0,43.185123,-89.446485,anna's pizzeria,"1609 W Main St, Sun Prairie, WI 53590",1609.0,53590.0,43.178,-89.2403
43689,imZohCOk7J44metzGKHUkw,17503154,atlantis taverna,239 E Main St,239.0,53590.0,43.1828511,-89.2115121,atlantis taverna,"239 E Main St, Sun Prairie, WI 53590",239.0,53590.0,43.183,-89.2121
43691,P8ersCaJqnL1paY9FFnZ9w,17503158,burger king,822 Windsor St,822.0,53590.0,43.1878972,-89.2271655,burger king,"822 Windsor St, Sun Prairie, WI 53590",822.0,53590.0,43.1876,-89.2267
43707,U6ure4FjwC9lOKmlZw6gTQ,17503161,chang jiang,984 W Main St,984.0,53590.0,43.1816362,-89.2294373,chang jiang,"984 W Main St, Sun Prairie, WI 53590",984.0,53590.0,43.1814,-89.229
43712,aC9D8lFr5k9pWU0IBdEb0g,17503161,chang jiang chinese kitchen,631 S Main St,631.0,53532.0,43.2394189,-89.3424846,chang jiang,"984 W Main St, Sun Prairie, WI 53590",984.0,53590.0,43.1814,-89.229
43720,42uRhhQDzbtKrUYoBPXS8A,17503162,chicken lips,"5508 County Rd N, Ste 3",5508.0,53590.0,43.1494859,-89.2066399,chicken lips,"5508 County Rd N Ste 3, Sun Prairie, WI 53590",5508.0,53590.0,43.1492,-89.2071
43742,0tjNLQP55HZIVT7BxaMYrA,17503164,country cafe,1030 Emerald Ter,1030.0,53590.0,43.1870224,-89.2309754,country cafe,"1030 Emerald Ter, Sun Prairie, WI 53590",1030.0,53590.0,43.1868,-89.2306
43804,K6JBV6RTa8eMYIJ7RVP4Bg,17503166,culver's frozen custard,1501 W Main St,1501.0,53590.0,43.1782088,-89.2387305,culver's,"1501 W Main St, Sun Prairie, WI 53590",1501.0,53590.0,43.1785,-89.2383
43806,EgbWvXVyExSqcFx9r7fZug,17503166,culver's,2523 Main St,2523.0,53528.0,43.111364,-89.6441679,culver's,"1501 W Main St, Sun Prairie, WI 53590",1501.0,53590.0,43.1785,-89.2383
43812,BbbqKqCNxPf3BeucxO0ziw,17503167,dairy queen,704 W Main St,704.0,53590.0,43.1823765,-89.2251875,dairy queen,"704 W Main St, Sun Prairie, WI 53590",704.0,53590.0,43.1824,-89.2253
43822,c5mnoNYWzsw_gJSZ0C4b6w,17503174,spartan pizza,5813 Main St,5813.0,53558.0,43.0141412,-89.2886604,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43836,hwjbr0Qskx_qWqx1de5gTg,17503174,pizza pit,611 S Main St,611.0,53532.0,43.2414099,-89.3437115,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43842,z8MnefVbAKcIGN7BwDullA,17503174,domino's pizza,1585 W Main St,1585.0,53590.0,43.1778773,-89.2398226,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43845,oWlw9371cuPN-dQ-VEwgYg,17503174,maria's pizza,134 S Main St,134.0,53575.0,42.9254462,-89.3843734,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43851,OKGfGPx3AJOw6ohrIXM-yg,17503174,tano's pizza,1910 Main St,1910.0,53528.0,43.1134229,-89.6499951,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43854,l7A73zaNzDyWJJ0ixc2ymw,17503174,pizza pit,330 W Main St,330.0,53590.0,43.1832772,-89.2185271,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43856,w_vkR8qzclBU15ygRc8jfQ,17503174,marsala's pizza and ristorante,421 E Main St,421.0,53589.0,42.916665,-89.215815,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43860,KHZKC-xiTAC8yoxRC_95Tg,17503174,pizza hut,633 S Main St,633.0,53532.0,43.2393613,-89.342612,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43863,qSZa_skrz3CchQ1yqCa42Q,17503174,sole & sapori pizza,209 E Main St,209.0,53572.0,43.0083259,-89.737673,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43870,5knOqCWniwFbDlznijP3bQ,17503174,little caesars pizza,1334 W Main St,1334.0,53590.0,43.1794029,-89.2363971,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43879,FuVGP7x3pib95GGrN8irew,17503174,pizza pit,1060 W Main St,1060.0,53589.0,42.918072,-89.233059,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43883,6nLuU3av6aQiLVXHNWLbew,17503174,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43886,jF3zUwEWluI2ZPzkke9mXA,17503174,la bella pizza & pasta,407 W Main St,407.0,53572.0,43.007059,-89.746169,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43889,papMvgFSTh3hBb8junt7CA,17503174,nello's pizza,135 W Main St,135.0,53589.0,42.9245113,-89.2297253,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43895,sbm0jmhWui8YrvFgxnJ4kQ,17503174,glass nickel pizza,101 W Main St,101.0,53590.0,43.1830513,-89.2138697,glass nickel pizza co,"101 W Main St, Sun Prairie, WI 53590",101.0,53590.0,43.1832,-89.2138
43911,UrbRd2Ixu__uFMVVR5vwEw,17503180,jimmy john's,21 Tower Dr,21.0,53590.0,43.1982824,-89.2119398,jimmy john's,"21 Tower Dr, Sun Prairie, WI 53590",21.0,53590.0,43.1985,-89.2118
43913,ews1zoLozRjcTIQNthvPZg,17503181,kfc,1070 Emerald Terrace,1070.0,53590.0,43.1866,-89.2315,kfc,"1070 Emerald Ter, Sun Prairie, WI 53590",1070.0,53590.0,43.1867,-89.2316
43955,IXXERocY1bqGwRllcy8J2w,17503183,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,market street diner & bakery,"110 Market St, Sun Prairie, WI 53590",110.0,53590.0,43.1826,-89.2113
43973,2U-BRvnR9IGb61-GnIshLw,17503183,market street diner,110 Market St,110.0,53590.0,43.182386,-89.211447,market street diner & bakery,"110 Market St, Sun Prairie, WI 53590",110.0,53590.0,43.1826,-89.2113
44092,K9vNp74Ev9Am6VueAjCOAw,17503185,mcdonald's,505 A St,505.0,53590.0,43.187935,-89.229966,mcdonald's,"505 A St, Sun Prairie, WI 53590",505.0,53590.0,43.1877,-89.23
44115,HYu8gp959DvQcCYuyh02DA,17503186,milio's sandwiches,407 W Main St,407.0,53590.0,43.1830298,-89.2192199,milio's sandwiches,"407 W Main St, Sun Prairie, WI 53590",407.0,53590.0,43.1832,-89.2192
44147,e-XkLeDKWKpleCT5a78gsw,17503189,panda garden,922 Windsor St,922.0,53590.0,43.1886488,-89.228567,panda garden,"922 Windsor St, Sun Prairie, WI 53590",922.0,53590.0,43.1876,-89.2281
44164,-CxNhGa-yskzfrTP9GX6zA,17503191,papa murphy's take and bake pizza,2099 McCoy Rd,2099.0,53590.0,43.1753564,-89.2482746,papa murphy's pizza,"2099 McCoy Rd, Sun Prairie, WI 53590",2099.0,53590.0,43.175,-89.2489
44216,QR2V_Iutb9tEoXVBYPo-Kw,17503191,spinners pizza,"2125 McComb Rd, Ste 110",2125.0,53589.0,42.91747,-89.247405,papa murphy's pizza,"2099 McCoy Rd, Sun Prairie, WI 53590",2099.0,53590.0,43.175,-89.2489
44240,WvuBDIZTmQGfoTAgW-pNPw,17503196,hop's house eatery & pub,209 E Main St,209.0,53572.0,43.0083371,-89.7377101,pitstop pub llc,"116 E Main St, Sun Prairie, WI 53590",116.0,53590.0,43.1834,-89.213
44259,V1JEkeAem05hps5ZCmMIgw,17503196,the rigby pub and grill,119 E Main St,119.0,53703.0,43.0749931,-89.3811037,pitstop pub llc,"116 E Main St, Sun Prairie, WI 53590",116.0,53590.0,43.1834,-89.213
44260,0jy1V32K1F_7bM8mu3nK5w,17503196,main street pub & grill,120 E Main St,120.0,53572.0,43.0086740632,-89.7376195907,pitstop pub llc,"116 E Main St, Sun Prairie, WI 53590",116.0,53590.0,43.1834,-89.213
44334,P_PCpidHJQksW2-ufqoz4w,17503198,marco's pizza,804 Windsor St,804.0,53590.0,43.1874771,-89.226693,pizza hut,"914 Windsor St, Sun Prairie, WI 53590",914.0,53590.0,43.1876,-89.228
44338,lq71ZTkANfb40sR0DAs6Rw,17503198,pizza hut,914 Windsor Rd,914.0,53590.0,43.1887242,-89.227899,pizza hut,"914 Windsor St, Sun Prairie, WI 53590",914.0,53590.0,43.1876,-89.228
44350,6nLuU3av6aQiLVXHNWLbew,17503198,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,pizza hut,"914 Windsor St, Sun Prairie, WI 53590",914.0,53590.0,43.1876,-89.228
44357,c5mnoNYWzsw_gJSZ0C4b6w,17503199,spartan pizza,5813 Main St,5813.0,53558.0,43.0141412,-89.2886604,pizza pit,"330 W Main St, Sun Prairie, WI 53590",330.0,53590.0,43.1834,-89.2179
44371,hwjbr0Qskx_qWqx1de5gTg,17503199,pizza pit,611 S Main St,611.0,53532.0,43.2414099,-89.3437115,pizza pit,"330 W Main St, Sun Prairie, WI 53590",330.0,53590.0,43.1834,-89.2179
44377,z8MnefVbAKcIGN7BwDullA,17503199,domino's pizza,1585 W Main St,1585.0,53590.0,43.1778773,-89.2398226,pizza pit,"330 W Main St, Sun Prairie, WI 53590",330.0,53590.0,43.1834,-89.2179
