R,apikey,id,name,url,location,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,offers,thumb,user_rating,photos_url,menu_url,featured_image,has_online_delivery,is_delivering_now,deeplink,has_table_booking,events_url,establishment_types,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,address_num
"OrderedDict([(u'res_id', 17503336)])",1719841032c7a280070d7a7a197fd150,17503336,Subway,https://www.zomato.com/madison-wi/subway-40-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'731 State St, Madison, WI 53703'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0747000000'), (u'longitude', u'-89.3980000000'), (u'zipcode', u'53703'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,Fast Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.8'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'6')])",https://www.zomato.com/madison-wi/subway-40-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/subway-40-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503336,0,https://www.zomato.com/madison-wi/subway-40-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"731 State St, Madison, WI 53703",Downtown Isthmus,Madison,1264,43.0747,-89.398,53703.0,216,"Downtown Isthmus, Madison",731
"OrderedDict([(u'res_id', 17503337)])",1719841032c7a280070d7a7a197fd150,17503337,Eddie's Alehouse & Eatery,https://www.zomato.com/madison-wi/eddies-alehouse-eatery-sun-prairie?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'238 E Main St, Sun Prairie, WI 53590'), (u'locality', u'Sun Prairie'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1833000000'), (u'longitude', u'-89.2120000000'), (u'zipcode', u'53590'), (u'country_id', 216), (u'locality_verbose', u'Sun Prairie, Madison')])",0,"Burger, Bar Food",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.8'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'114')])",https://www.zomato.com/madison-wi/eddies-alehouse-eatery-sun-prairie/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/eddies-alehouse-eatery-sun-prairie/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503337,0,https://www.zomato.com/madison-wi/eddies-alehouse-eatery-sun-prairie/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"238 E Main St, Sun Prairie, WI 53590",Sun Prairie,Madison,1264,43.1833,-89.212,53590.0,216,"Sun Prairie, Madison",238
"OrderedDict([(u'res_id', 17503338)])",1719841032c7a280070d7a7a197fd150,17503338,Taqueria Guadalajara,https://www.zomato.com/madison-wi/taqueria-guadalajara-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1033 S Park St, Madison, WI 53715'), (u'locality', u'West Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0558350000'), (u'longitude', u'-89.3975640000'), (u'zipcode', u'53715'), (u'country_id', 216), (u'locality_verbose', u'West Side, Madison')])",0,Mexican,10,1,$,[],https://b.zmtcdn.com/data/pictures/8/17503338/c3ff563f43ceaa4a0b356c4f73e0181a_featured_v2.jpg,"OrderedDict([(u'aggregate_rating', u'4.2'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'250')])",https://www.zomato.com/madison-wi/taqueria-guadalajara-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/taqueria-guadalajara-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://b.zmtcdn.com/data/pictures/8/17503338/c3ff563f43ceaa4a0b356c4f73e0181a_featured_v2.jpg,0,0,zomato://restaurant/17503338,0,https://www.zomato.com/madison-wi/taqueria-guadalajara-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1033 S Park St, Madison, WI 53715",West Side,Madison,1264,43.055835,-89.397564,53715.0,216,"West Side, Madison",1033
"OrderedDict([(u'res_id', 17503339)])",1719841032c7a280070d7a7a197fd150,17503339,The Library,https://www.zomato.com/madison-wi/the-library-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'320 N Randall Ave, Madison, WI 53715'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0730410000'), (u'longitude', u'-89.4092190000'), (u'zipcode', u'53715'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,American,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.7'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'75')])",https://www.zomato.com/madison-wi/the-library-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/the-library-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503339,0,https://www.zomato.com/madison-wi/the-library-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"320 N Randall Ave, Madison, WI 53715",Downtown Isthmus,Madison,1264,43.073041,-89.409219,53715.0,216,"Downtown Isthmus, Madison",320
"OrderedDict([(u'res_id', 17503340)])",1719841032c7a280070d7a7a197fd150,17503340,Icon,https://www.zomato.com/madison-wi/icon-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'206 State St, Madison, WI 53703'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0748520000'), (u'longitude', u'-89.3883340000'), (u'zipcode', u'53703'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,Tapas,25,2,$,[],,"OrderedDict([(u'aggregate_rating', u'3.6'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'145')])",https://www.zomato.com/madison-wi/icon-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/icon-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503340,0,https://www.zomato.com/madison-wi/icon-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"206 State St, Madison, WI 53703",Downtown Isthmus,Madison,1264,43.074852,-89.388334,53703.0,216,"Downtown Isthmus, Madison",206
"OrderedDict([(u'res_id', 17503341)])",1719841032c7a280070d7a7a197fd150,17503341,Smoky Jon's #1 BBQ,https://www.zomato.com/madison-wi/smoky-jons-1-bbq-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2310 Packers Ave, Madison, WI 53704'), (u'locality', u'East Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1232260000'), (u'longitude', u'-89.3553590000'), (u'zipcode', u'53704'), (u'country_id', 216), (u'locality_verbose', u'East Side, Madison')])",0,BBQ,25,2,$,[],https://b.zmtcdn.com/data/pictures/1/17503341/6c79e9bb4edb3fed74dd649a12c9267b_featured_v2.jpg,"OrderedDict([(u'aggregate_rating', u'4.1'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'262')])",https://www.zomato.com/madison-wi/smoky-jons-1-bbq-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/smoky-jons-1-bbq-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://b.zmtcdn.com/data/pictures/1/17503341/6c79e9bb4edb3fed74dd649a12c9267b_featured_v2.jpg,0,0,zomato://restaurant/17503341,0,https://www.zomato.com/madison-wi/smoky-jons-1-bbq-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2310 Packers Ave, Madison, WI 53704",East Side,Madison,1264,43.123226,-89.355359,53704.0,216,"East Side, Madison",2310
"OrderedDict([(u'res_id', 17503345)])",1719841032c7a280070d7a7a197fd150,17503345,L'Etoile Restaurant,https://www.zomato.com/madison-wi/letoile-restaurant-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1 South Pinckney Street, Madison, WI 53703'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0757860000'), (u'longitude', u'-89.3832310000'), (u'zipcode', u'53703'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,"American, European, French",70,4,$,[],,"OrderedDict([(u'aggregate_rating', u'4.2'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'334')])",https://www.zomato.com/madison-wi/letoile-restaurant-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/letoile-restaurant-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503345,0,https://www.zomato.com/madison-wi/letoile-restaurant-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1 South Pinckney Street, Madison, WI 53703",Downtown Isthmus,Madison,1264,43.075786,-89.383231,53703.0,216,"Downtown Isthmus, Madison",1
"OrderedDict([(u'res_id', 17503347)])",1719841032c7a280070d7a7a197fd150,17503347,KD's,https://www.zomato.com/madison-wi/kds-lodi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'N1434, Fair St., Lodi, WI 53555'), (u'locality', u'Lodi'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.3266050000'), (u'longitude', u'-89.5319400000'), (u'zipcode', u'53555'), (u'country_id', 216), (u'locality_verbose', u'Lodi, Madison')])",0,Bar Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'9')])",https://www.zomato.com/madison-wi/kds-lodi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/kds-lodi/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503347,0,https://www.zomato.com/madison-wi/kds-lodi/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"N1434, Fair St., Lodi, WI 53555",Lodi,Madison,1264,43.326605,-89.53194,53555.0,216,"Lodi, Madison",1434
"OrderedDict([(u'res_id', 17503348)])",1719841032c7a280070d7a7a197fd150,17503348,Sunroom Cafe,https://www.zomato.com/madison-wi/sunroom-cafe-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'638 State St, Madison, WI 53703'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0749900000'), (u'longitude', u'-89.3959850000'), (u'zipcode', u'53703'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,"Breakfast, Sandwich, Vegetarian",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.9'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'176')])",https://www.zomato.com/madison-wi/sunroom-cafe-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/sunroom-cafe-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503348,0,https://www.zomato.com/madison-wi/sunroom-cafe-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"638 State St, Madison, WI 53703",Downtown Isthmus,Madison,1264,43.07499,-89.395985,53703.0,216,"Downtown Isthmus, Madison",638
"OrderedDict([(u'res_id', 17503350)])",1719841032c7a280070d7a7a197fd150,17503350,Crossroads Coffeehouse,https://www.zomato.com/madison-wi/crossroads-coffeehouse-cross-plains?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2020 Main St, Cross Plains, WI 53528'), (u'locality', u'Cross Plains'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1132970000'), (u'longitude', u'-89.6494620000'), (u'zipcode', u'53528'), (u'country_id', 216), (u'locality_verbose', u'Cross Plains, Madison')])",0,"Coffee and Tea, Sandwich",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.4'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'30')])",https://www.zomato.com/madison-wi/crossroads-coffeehouse-cross-plains/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/crossroads-coffeehouse-cross-plains/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503350,0,https://www.zomato.com/madison-wi/crossroads-coffeehouse-cross-plains/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2020 Main St, Cross Plains, WI 53528",Cross Plains,Madison,1264,43.113297,-89.649462,53528.0,216,"Cross Plains, Madison",2020
"OrderedDict([(u'res_id', 17503351)])",1719841032c7a280070d7a7a197fd150,17503351,Alchemy,https://www.zomato.com/madison-wi/alchemy-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1980 Atwood Ave., Madison, WI 53704'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0922820000'), (u'longitude', u'-89.3554590000'), (u'zipcode', u'53704'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,"American, Bar Food",10,1,$,[],https://b.zmtcdn.com/data/pictures/1/17503351/fb90b51e1d8caf0804991c348ff84003_featured_v2.jpg,"OrderedDict([(u'aggregate_rating', u'4.5'), (u'rating_text', u'Excellent'), (u'rating_color', u'3F7E00'), (u'votes', u'485')])",https://www.zomato.com/madison-wi/alchemy-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/alchemy-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://b.zmtcdn.com/data/pictures/1/17503351/fb90b51e1d8caf0804991c348ff84003_featured_v2.jpg,0,0,zomato://restaurant/17503351,0,https://www.zomato.com/madison-wi/alchemy-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1980 Atwood Ave., Madison, WI 53704",Downtown Isthmus,Madison,1264,43.092282,-89.355459,53704.0,216,"Downtown Isthmus, Madison",1980
"OrderedDict([(u'res_id', 17503354)])",1719841032c7a280070d7a7a197fd150,17503354,Five Guys Burgers and Fries,https://www.zomato.com/madison-wi/five-guys-famous-burgers-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'517 State St., Madison, WI 53703'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0746260000'), (u'longitude', u'-89.3940480000'), (u'zipcode', u'53703'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,Fast Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.8'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'167')])",https://www.zomato.com/madison-wi/five-guys-famous-burgers-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/five-guys-famous-burgers-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503354,0,https://www.zomato.com/madison-wi/five-guys-famous-burgers-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"517 State St., Madison, WI 53703",Downtown Isthmus,Madison,1264,43.074626,-89.394048,53703.0,216,"Downtown Isthmus, Madison",517
"OrderedDict([(u'res_id', 17503355)])",1719841032c7a280070d7a7a197fd150,17503355,Luckys bar and grille,https://www.zomato.com/madison-wi/luckys-bar-and-grille-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1421 Regent st., Madison, WI 53711'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0676360000'), (u'longitude', u'-89.4097810000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,Bar Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.7'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'23')])",https://www.zomato.com/madison-wi/luckys-bar-and-grille-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/luckys-bar-and-grille-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503355,0,https://www.zomato.com/madison-wi/luckys-bar-and-grille-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1421 Regent st., Madison, WI 53711",Downtown Isthmus,Madison,1264,43.067636,-89.409781,53711.0,216,"Downtown Isthmus, Madison",1421
"OrderedDict([(u'res_id', 17503356)])",1719841032c7a280070d7a7a197fd150,17503356,Doughboys Pizza,https://www.zomato.com/madison-wi/doughboys-pizza-waunakee?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'246 N. Century Ave., Waunakee, WI 53597'), (u'locality', u'Waunakee'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1931030000'), (u'longitude', u'-89.4615790000'), (u'zipcode', u'53597'), (u'country_id', 216), (u'locality_verbose', u'Waunakee, Madison')])",0,Pizza,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.8'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'158')])",https://www.zomato.com/madison-wi/doughboys-pizza-waunakee/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/doughboys-pizza-waunakee/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503356,0,https://www.zomato.com/madison-wi/doughboys-pizza-waunakee/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"246 N. Century Ave., Waunakee, WI 53597",Waunakee,Madison,1264,43.193103,-89.461579,53597.0,216,"Waunakee, Madison",246
"OrderedDict([(u'res_id', 17503357)])",1719841032c7a280070d7a7a197fd150,17503357,Gotham New York Bagels & Eats,https://www.zomato.com/madison-wi/gotham-new-york-bagels-eats-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'112 E Mifflin St, Madison, WI 53703'), (u'locality', u'Downtown Isthmus'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0765097000'), (u'longitude', u'-89.3839699000'), (u'zipcode', u'53703'), (u'country_id', 216), (u'locality_verbose', u'Downtown Isthmus, Madison')])",0,Coffee and Tea,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.8'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'122')])",https://www.zomato.com/madison-wi/gotham-new-york-bagels-eats-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/gotham-new-york-bagels-eats-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503357,0,https://www.zomato.com/madison-wi/gotham-new-york-bagels-eats-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"112 E Mifflin St, Madison, WI 53703",Downtown Isthmus,Madison,1264,43.0765097,-89.3839699,53703.0,216,"Downtown Isthmus, Madison",112
"OrderedDict([(u'res_id', 17503358)])",1719841032c7a280070d7a7a197fd150,17503358,Sala Thai,https://www.zomato.com/madison-wi/sala-thai-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'36 S Fair Oaks Ave, Madison, WI 53714'), (u'locality', u'East Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0987530000'), (u'longitude', u'-89.3339950000'), (u'zipcode', u'53714'), (u'country_id', 216), (u'locality_verbose', u'East Side, Madison')])",0,Thai,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'4.5'), (u'rating_text', u'Excellent'), (u'rating_color', u'3F7E00'), (u'votes', u'345')])",https://www.zomato.com/madison-wi/sala-thai-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/sala-thai-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503358,0,https://www.zomato.com/madison-wi/sala-thai-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"36 S Fair Oaks Ave, Madison, WI 53714",East Side,Madison,1264,43.098753,-89.333995,53714.0,216,"East Side, Madison",36
"OrderedDict([(u'res_id', 17503359)])",1719841032c7a280070d7a7a197fd150,17503359,Dexter's Pub,https://www.zomato.com/madison-wi/dexters-pub-madison?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'301 North St, Madison, WI 53704'), (u'locality', u'East Side'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1033560000'), (u'longitude', u'-89.3502950000'), (u'zipcode', u'53704'), (u'country_id', 216), (u'locality_verbose', u'East Side, Madison')])",0,"Burger, Pizza, Bar Food",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.7'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'87')])",https://www.zomato.com/madison-wi/dexters-pub-madison/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/dexters-pub-madison/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503359,0,https://www.zomato.com/madison-wi/dexters-pub-madison/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"301 North St, Madison, WI 53704",East Side,Madison,1264,43.103356,-89.350295,53704.0,216,"East Side, Madison",301
"OrderedDict([(u'res_id', 17503360)])",1719841032c7a280070d7a7a197fd150,17503360,Domino's,https://www.zomato.com/madison-wi/dominos-pizza-fort-atkinson?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1311 Madison Ave, Fort Atkinson, WI 53538'), (u'locality', u'Fort Atkinson'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'42.9385000000'), (u'longitude', u'-88.8552000000'), (u'zipcode', u'53538'), (u'country_id', 216), (u'locality_verbose', u'Fort Atkinson, Madison')])",0,"Fast Food, Pizza",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.8'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'7')])",https://www.zomato.com/madison-wi/dominos-pizza-fort-atkinson/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/dominos-pizza-fort-atkinson/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503360,0,https://www.zomato.com/madison-wi/dominos-pizza-fort-atkinson/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1311 Madison Ave, Fort Atkinson, WI 53538",Fort Atkinson,Madison,1264,42.9385,-88.8552,53538.0,216,"Fort Atkinson, Madison",1311
"OrderedDict([(u'res_id', 17503361)])",1719841032c7a280070d7a7a197fd150,17503361,Domino's,https://www.zomato.com/madison-wi/dominos-pizza-sun-prairie?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1585 W Main St, Sun Prairie, WI 53590'), (u'locality', u'Sun Prairie'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1782000000'), (u'longitude', u'-89.2399000000'), (u'zipcode', u'53590'), (u'country_id', 216), (u'locality_verbose', u'Sun Prairie, Madison')])",0,"Fast Food, Pizza",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.6'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'7')])",https://www.zomato.com/madison-wi/dominos-pizza-sun-prairie/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/dominos-pizza-sun-prairie/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17503361,0,https://www.zomato.com/madison-wi/dominos-pizza-sun-prairie/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1585 W Main St, Sun Prairie, WI 53590",Sun Prairie,Madison,1264,43.1782,-89.2399,53590.0,216,"Sun Prairie, Madison",1585
